368.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
369.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
370.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
371.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
372.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
373.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
374.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
375.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
376.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
377.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
378.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
379.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
380.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
381.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
382.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
383.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
384.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
385.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
386.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
387.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
388.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
389.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
390.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
391.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
392.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
393.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
394.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
395.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
396.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
397.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
398.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
