47.43,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.44,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.45,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.46,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.47,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.48,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.49,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.50,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.51,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.52,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.53,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.54,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.55,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.56,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.57,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.58,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.59,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.60,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.61,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.62,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.63,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.64,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.65,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.66,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.67,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.68,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.69,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.70,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.71,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.72,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.73,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.74,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.75,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.76,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.77,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.78,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.79,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.80,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.81,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.82,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.83,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.84,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.85,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.86,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.87,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.88,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.89,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.90,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.91,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.92,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.93,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.94,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.95,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.96,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.97,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.98,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
47.99,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.00,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.01,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.02,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.03,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.04,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.05,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.06,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.07,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.08,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.09,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.10,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.11,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.12,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.13,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.14,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.15,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.16,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.17,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.18,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.19,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.20,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.21,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.22,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.23,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.24,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.25,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.26,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.27,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.28,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.29,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.30,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.31,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.32,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.33,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.34,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.35,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.36,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.37,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.38,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.39,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.40,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.41,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.42,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.43,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.44,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.45,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.46,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.47,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.48,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.49,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.50,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.51,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.52,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.53,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.54,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.55,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.56,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.57,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.58,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.59,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.60,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.61,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.62,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.63,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.64,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.65,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.66,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.67,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.68,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.69,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.70,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.71,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.72,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.73,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.74,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.75,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.76,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.77,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.78,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.79,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.80,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.81,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.82,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.83,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.84,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.85,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.86,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.87,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.88,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.89,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.90,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.91,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.92,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.93,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.94,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.95,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.96,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.97,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.98,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
48.99,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.00,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.01,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.02,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.03,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.04,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.05,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.06,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
49.07,-0.683543860912,1.514046669006,-1.057520031929,1.694751381874,-0.725954651833,2.382468700409
